Dados Acustico - Tempo X Frequência e Tempo X Amplitude UHE Tucurui:UGH-05:Trafo Acústico 1:Acústico 1 P1 UGH-05 - T FE (ppm)

Tempo (s);Frequencia (Hz);Amplitude (dBae)
56,454953;11,9083060434653;34,0785386443726
56,457211;13,8568129330254;33,6242996985988
56,460373;21,5889464594128;36,088660887305
56,463139;12,4295657938349;37,1287470635886
56,471297;14,9304875660858;35,717031071229
56,477188;16,0771704180064;45,8807745056165
56,479807;33,4658021334449;39,4746979622293
56,482596;9,67117988394584;35,717031071229
56,485384;19,7065907597986;34,0785386443726
56,488145;20,8272142265894;37,7676234410855
56,493707;8,87468938587149;37,1287470635886
56,496827;33,6986860916332;45,0043496251546
56,502035;14,7368421052632;38,3688964874946
56,504811;13,0362285887525;36,088660887305
56,510376;28,51502522483;36,4472483356988
56,512633;20,5280264583452;38,3688964874946
56,516264;61,2131329994435;44,3753083722783
56,518504;13,3274100399822;34,0785386443726
56,52098;10,3016924208977;41,381362689505
56,524911;61,7283950617284;34,9305897656537
56,527041;17,8354276449129;39,2092624231778
56,532549;25,0223413762288;37,45317728678
56,535368;20,7598090097571;37,1287470635886
56,537809;25,685409570607;37,1287470635886
56,543717;29,8588490770901;38,3688964874946
56,546297;9,99571612166215;38,9367477749468
56,549012;17,3417564721913;33,1489259082862
56,552044;20,81526452732;36,088660887305
56,554822;16,8102542550956;34,9305897656537
56,557307;13,2205182443152;33,1489259082862
56,560383;9,53107129241327;38,3688964874946
56,563298;17,4498317337654;34,0785386443726
56,565939;14,0562248995984;38,3688964874946
56,568709;14,7804054054054;34,5134423077612
56,571026;11,7295798677756;35,717031071229
56,57427;11,0692937790569;35,717031071229
56,577051;11,5506786023679;38,0726817273059
56,579346;15,1527235026717;39,9857391314819
56,585487;9,6969696969697;34,0785386443726
56,588121;19,7351667939903;38,9367477749468
56,593719;18,8245137000627;37,45317728678
56,596486;23,9844556439371;39,4746979622293
56,60205;23,3050847457627;36,088660887305
56,604326;28,9519397799653;39,4746979622293
56,607617;10,5398758636843;36,7936779079507
56,610391;15,3576129881527;39,9857391314819
56,612652;28,114640594184;40,9370016504374
56,618721;14,8904488406722;34,9305897656537
56,620992;30,4831580551745;42,0136484871591
56,624287;13,8312586445367;39,7334128869696
56,627059;21,7485863418878;37,7676234410855
56,629823;19,4051120342015;38,0726817273059
56,635389;21,043771043771;34,9305897656537
56,637851;13,6309422388823;33,1489259082862
56,641421;62,111801242236;35,717031071229
56,643732;13,2567388422448;36,7936779079507
56,646496;19,7522434646898;38,6567660502478
56,652402;47,6947535771065;44,0456445030356
56,654413;16,0478716170271;33,6242996985988
56,6604;28,6280554943845;37,7676234410855
56,662878;11,5141047783535;33,6242996985988
56,665959;21,9868079152509;38,0726817273059
56,668741;17,3235166738848;34,5134423077612
56,67151;14,743049705139;37,45317728678
56,673797;12,5670241286863;34,5134423077612
56,677071;11,0643947776057;38,6567660502478
56,679342;36,5816482064831;39,7334128869696
56,682625;20,7078313253012;37,1287470635886
56,685398;17,0357751277683;36,4472483356988
56,687773;22,6356760337879;34,5134423077612
56,69141;7,36919675755343;38,9367477749468
56,693742;22,2667557336896;38,9367477749468
56,696006;12,6746058989728;40,4724355752431
56,702066;21,5285252960172;34,0785386443726
56,704343;13,3561500897366;40,7073584201043
56,710405;22,3763705526964;38,6567660502478
56,712919;15,5552549709184;33,6242996985988
56,716324;44,8095593726662;42,2160054697925
56,718739;17,0357751277683;35,3313742197426
56,721532;9,69635110997704;36,088660887305
56,725726;400;34,0785386443726
56,727533;2147483647;33,1489259082862
56,729843;10,351021402259;39,2092624231778
56,735406;19,3756727664155;34,9305897656537
56,738187;16,8563000421407;33,1489259082862
56,74065;10,3479498124434;33,1489259082862
56,743728;14,9764655541292;39,4746979622293
56,746005;15,7296529328192;33,6242996985988
56,752076;7,4163344766849;36,4472483356988
56,755194;30,5576776165011;42,2160054697925
56,757645;17,5746924428822;38,3688964874946
56,760418;9,87470456826497;36,7936779079507
56,768744;17,2525339659262;35,717031071229
56,771115;14,5046524356869;38,9367477749468
56,777087;11,2359550561798;38,6567660502478
56,779357;13,4589502018843;39,4746979622293
56,785414;19,3465176268272;36,4472483356988
56,787699;24,3191961303081;41,1615973658781
56,793759;20,1793721973094;36,088660887305
56,796007;16,7849240863661;37,7676234410855
56,799315;14,4867549668874;37,1287470635886
56,802085;12,9954515919428;35,3313742197426
56,804361;23,0748945147679;38,6567660502478
56,807793;26,2381108560184;44,0456445030356
56,810425;20,1838977349181;34,9305897656537
56,812692;13,5869565217391;38,0726817273059
56,819089;53,7221795855718;42,2160054697925
56,82127;21,0904195647296;34,5134423077612
56,827094;22,306491188936;36,7936779079507
56,829861;18,8684987370279;37,7676234410855
56,835423;12,970168612192;34,5134423077612
56,838203;12,3678189351308;34,5134423077612
56,843777;16,8886386868343;37,1287470635886
56,852426;45,8115183246073;44,3753083722783
56,85438;6,74049109292248;34,9305897656537
56,857256;23,6770451047709;34,5134423077612
56,860429;15,6774916013438;38,6567660502478
56,863192;21,1416490486258;38,0726817273059
56,865474;9,57319505384922;33,6242996985988
56,869092;63,5424940428912;42,9875940202938
56,871485;7,61661030375042;37,1287470635886
56,877097;20,293122886133;37,45317728678
56,879439;32,0415936158636;41,1615973658781
56,883006;42,0757363253857;43,1717196088105
56,885421;12,4326564442603;34,5134423077612
56,887965;17,135290910507;36,4472483356988
56,891129;26,1267145656434;43,8767366294562
56,893759;19,9600798403194;38,3688964874946
56,896031;10,5325823144205;36,088660887305
56,902088;30,1010535368738;34,9305897656537
56,904795;39,6467832041809;36,088660887305
56,907179;8,7931413497472;33,1489259082862
56,91056;15,1285930408472;44,6946685414376
56,912735;31,1923101406837;33,1489259082862
56,916344;5,40986873950058;45,5969036491134
56,921879;22,1246586234314;44,3753083722783
56,927098;22,1141088014153;40,4724355752431
56,929857;9,25252792280748;39,4746979622293
56,935422;12,7037899640059;36,088660887305
56,938201;12,7551020408163;36,4472483356988
56,940954;14,7977638934561;36,088660887305
56,943761;19,9512303258701;39,4746979622293
56,946142;5,15995872033024;34,9305897656537
56,951381;7,59173344580346;34,5134423077612
56,954863;23,8335319460996;33,6242996985988
56,960424;21,8962119553317;37,45317728678
56,962951;15,0196809612596;33,6242996985988
56,968752;10,5730598435187;36,088660887305
56,971053;32,4675324675325;36,7936779079507
56,974651;5,5909650005591;42,2160054697925
56,977425;45,1127819548872;44,3753083722783
56,979379;18,9465706707086;38,0726817273059
56,983027;56,6801619433198;38,9367477749468
56,985416;18,8600167644593;34,5134423077612
56,987695;5,06396588486141;34,5134423077612
56,99376;23,6610023661002;38,3688964874946
56,996048;30,5919180421172;41,5965010292666
56,999313;13,5915732246007;35,717031071229
57,002086;8,78690916325414;35,717031071229
57,010422;21,3492741246798;38,3688964874946
57,013188;14,8319050758075;38,0726817273059
57,015623;11,9367353028947;33,6242996985988
57,01875;15,5844155844156;35,3313742197426
57,021531;17,7233137532915;37,7676234410855
57,027428;37,3692077727952;44,6946685414376
57,029856;13,2475397426192;37,1287470635886
57,032267;20,2794051374493;33,6242996985988
57,03542;16,6458593424886;37,1287470635886
57,03781;31,0388397516893;34,5134423077612
57,043894;21,478981282602;37,1287470635886
57,046527;7,87568533607973;36,4472483356988
57,052093;16,8421052631579;35,3313742197426
57,054414;13,7584978957591;39,4746979622293
57,060433;21,8197687104517;36,4472483356988
57,062692;15,453479697325;37,45317728678
57,066369;6,09830467130138;39,2092624231778
57,06911;55,6438791732909;44,6946685414376
57,071037;36,2467114878691;41,8072032093355
57,07466;9,53591862682772;44,0456445030356
57,077227;23,3918128654971;38,0726817273059
57,079371;14,7963194155454;39,7334128869696
57,085418;9,99692402337742;36,7936779079507
57,08852;20,3227734608488;43,3525861656644
57,091326;54,7302580140735;43,1717196088105
57,093761;12,9505719835959;38,0726817273059
57,096525;13,6624464887513;36,7936779079507
57,102088;12,4817973788226;35,717031071229
57,104622;19,2096597145993;34,5134423077612
57,107265;15,2296157450797;34,0785386443726
57,11043;21,5610176800345;38,3688964874946
57,112892;21,2061653046447;33,1489259082862
57,119112;52,2778192681105;42,4144329412481
57,121536;11,9767834658969;35,3313742197426
57,127098;19,4889562581204;38,6567660502478
57,129861;24,60024600246;36,4472483356988
57,132216;14,9227528089888;34,0785386443726
57,135781;46,7653936087295;41,5965010292666
57,137791;20,1522615315719;35,717031071229
57,140995;17,1969045571797;37,7676234410855
57,143334;8,93854748603352;34,0785386443726
57,146031;29,8258999791912;41,1615973658781
57,14932;12,3095860901677;35,3313742197426
57,152094;20,0481154771451;35,717031071229
57,154396;20,1821083262931;41,381362689505
57,158605;4,00320256204964;33,1489259082862
57,160772;54,1795665634675;45,1557404488113
57,162936;18,3150183150183;34,9305897656537
57,165989;11,8670886075949;38,3688964874946
57,168763;18,5185185185185;34,9305897656537
57,17105;32,9325266140767;37,45317728678
57,174331;17,2748866335565;38,3688964874946
57,177102;21,6029379995679;36,7936779079507
57,179524;12,4059858881911;33,1489259082862
57,182659;15,7709571757855;37,7676234410855
57,185428;10,4471374843293;35,717031071229
57,187867;17,0303352847259;33,1489259082862
57,193773;13,0890052356021;37,1287470635886
57,196535;7,7319587628866;37,7676234410855
57,199697;45,0450450450451;43,7049898355386
57,202099;16,2304727125178;36,7936779079507
57,204877;18,405472560508;34,5134423077612
57,210439;30,4480208786429;36,088660887305
57,213206;19,1297482768044;36,088660887305
57,218772;20,9555741827326;34,0785386443726
57,221546;19,8237295400359;36,088660887305
57,227111;15,1580770896492;38,3688964874946
57,229374;34,9479843953186;38,6567660502478
57,232665;11,3808801213961;37,7676234410855
57,235437;14,6229371213704;33,1489259082862
57,237741;22,5703307628234;40,4724355752431
57,24378;15,3038915609969;39,2092624231778
57,246543;20,6029389486441;37,1287470635886
57,252107;14,7648175490403;34,9305897656537
57,254381;26,7204200262516;41,8072032093355
57,26045;14,5061321376764;38,9367477749468
57,263029;15,9689745637048;38,0726817273059
57,266003;11,8906064209275;35,3313742197426
57,268776;12,6957257723233;36,4472483356988
57,271486;17,4148025821949;34,5134423077612
57,27712;17,5940180338685;38,6567660502478
57,279882;23,6420950533463;38,9367477749468
57,285446;18,7891440501044;37,1287470635886
57,288225;14,1577667661814;35,3313742197426
57,293786;24,1758241758242;39,4746979622293
57,296549;32,3350760025385;38,9367477749468
57,302115;19,0758796100042;38,3688964874946
57,304891;16,9455623808515;36,4472483356988
57,30726;13,8077535847053;34,0785386443726
57,310452;21,9154065307911;38,6567660502478
57,313216;17,3854523021704;38,0726817273059
57,318781;18,9993666877771;36,088660887305
57,321055;17,6518055275368;38,0726817273059
57,32712;21,8102508178844;38,9367477749468
57,329393;14,41506374161;38,0726817273059
57,335461;10,8108108108108;34,0785386443726
57,337889;21,5295329027427;35,717031071229
57,341014;21,8627022299956;36,4472483356988
57,343785;21,6731686172518;36,7936779079507
57,346057;14,9882524507818;39,9857391314819
57,350553;2500;33,6242996985988
57,35246;53,5168195718654;41,1615973658781
57,354742;23,4477583942975;39,2092624231778
57,357681;13,1781243136394;38,3688964874946
57,360456;23,9808153477218;38,9367477749468
57,363218;15,590383195208;37,7676234410855
57,368781;12,6475548060708;36,7936779079507
57,371562;15,7721698951484;36,7936779079507
57,379098;6,97188008366256;33,6242996985988
57,382282;11,142061281337;34,0785386443726
57,385447;18,9194870716838;34,9305897656537
57,387851;17,3768150440371;33,1489259082862
57,393917;30,5623471882641;37,45317728678
57,396184;20,23722525156;37,1287470635886
57,399831;324,675324675325;39,7334128869696
57,402111;14,6566164154104;34,0785386443726
57,4045;8,51952620441367;34,5134423077612
57,410451;25,5754475703325;36,088660887305
57,412801;20,8659363588941;37,45317728678
57,419131;53,8461538461538;43,5303070572043
57,421073;20,9015930403344;40,9370016504374
57,424682;25,9909031838856;43,8767366294562
57,427117;21,5796288303841;38,0726817273059
57,429385;34,1639871382637;40,2319846297916
57,432677;15,5369974752379;37,7676234410855
57,435445;12,4326564442603;35,3313742197426
57,437771;54,6810273405137;40,4724355752431
57,441016;19,1123380760246;37,45317728678
57,443786;17,0757737459979;37,1287470635886
57,446139;25,2983912817852;35,3313742197426
57,449712;57,8778135048232;44,5362360082854
57,45211;12,4636476942252;37,1287470635886
57,45489;8,31427977551445;38,0726817273059
57,45757;20,1680672268908;36,088660887305
57,460451;29,9529311082585;38,6567660502478
57,462737;9,31098696461825;33,1489259082862
57,465635;15,8892293723754;35,717031071229
57,468776;16,4338537387017;35,3313742197426
57,471162;11,3250283125708;33,1489259082862
57,473904;10,1479915433404;33,6242996985988
57,477115;23,5394821313931;37,1287470635886
57,479406;12,5274036955841;33,6242996985988
57,482188;28,7555775904809;35,3313742197426
57,485442;22,5133033155956;38,0726817273059
57,488224;27,2363605413227;33,6242996985988
57,493781;25,4668930390492;37,1287470635886
57,496201;14,8148148148148;36,088660887305
57,49934;11,7164616285882;36,7936779079507
57,502114;14,40329218107;34,5134423077612
57,504403;30,0978179082017;42,2160054697925
57,508024;56,1347233360064;42,9875940202938
57,510454;21,3583938487826;35,717031071229
57,512783;28,5346097201767;38,9367477749468
57,51914;38,4911470361817;43,7049898355386
57,521071;34,4340455588911;40,4724355752431
57,524346;20,755500207555;36,7936779079507
57,527249;22,3089793641941;36,7936779079507
57,529417;33,0485249073029;42,0136484871591
57,532671;12,8913443830571;34,5134423077612
57,535443;11,9450527573163;33,6242996985988
57,537804;26,7090620031797;37,45317728678
57,541355;39,2772977219167;43,1717196088105
57,543782;16,8314748579844;37,7676234410855
57,546543;19,9600798403194;40,7073584201043
57,548851;9,98103603154007;34,0785386443726
57,552106;6,89723125431077;36,7936779079507
57,555232;62,8053035589672;43,3525861656644
57,557381;10,3963612735543;33,1489259082862
57,560446;20,3832042397065;38,0726817273059
57,563212;6,67556742323097;37,45317728678
57,566512;222,222222222222;40,7073584201043
57,568774;16,2899613113419;34,9305897656537
57,571552;21,7310779108532;36,7936779079507
57,577464;174,216027874564;45,451955209
57,579878;28,094979155338;37,7676234410855
57,585579;28,0504908835905;33,6242996985988
57,587752;22,4955726798449;37,45317728678
57,593785;23,369449755683;34,5134423077612
57,596057;39,8769511222513;39,9857391314819
57,598872;7,03189925206163;33,1489259082862
57,602473;26,1951538965291;43,7049898355386
57,604444;46,7970049916805;41,1615973658781
57,607676;12,6903553299492;38,3688964874946
57,610448;14,7960262101036;37,7676234410855
57,61273;51,6590502682297;40,4724355752431
57,616006;13,482280431433;36,7936779079507
57,618774;12,2174709835064;35,3313742197426
57,621551;12,9265770423992;36,4472483356988
57,626574;4,93048022877428;33,1489259082862
57,629671;20,1448510719939;33,1489259082862
57,635807;46,6200466200466;43,7049898355386
57,638221;18,1818181818182;35,717031071229
57,640592;12,2767857142857;33,1489259082862
57,643783;10,5196717862403;38,3688964874946
57,646544;8,04020100502512;39,7334128869696
57,649133;14,988418040605;34,0785386443726
57,65211;12,0870265914585;35,717031071229
57,654885;9,17459249518334;33,6242996985988
57,660447;20,6825232678387;38,3688964874946
57,662787;9,73920571366735;33,6242996985988
57,665524;25,3682487725041;36,088660887305
57,668779;12,2448979591837;34,9305897656537
57,671124;33,3476764199656;38,9367477749468
57,674346;14,8305084745763;37,7676234410855
57,677248;23,3576642335766;38,0726817273059
57,679391;43,9576814185665;42,0136484871591
57,682672;21,355076684139;35,3313742197426
57,685809;16,4293537787514;42,9875940202938
57,690648;14,1526123363604;33,1489259082862
57,693782;16,8350168350168;37,7676234410855
57,696136;14,1473500925019;34,0785386443726
57,698951;8,67773077340276;33,6242996985988
57,702112;14,2103126268778;37,1287470635886
57,704406;31,4842578710645;41,8072032093355
57,70768;16,895459345301;38,9367477749468
57,710454;21,1059518784297;38,6567660502478
57,71322;9,64436407474382;36,7936779079507
57,717332;2147483647;33,1489259082862
57,719146;62,111801242236;43,7049898355386
57,721564;13,9259932927869;35,3313742197426
57,727128;18,6965811965812;38,6567660502478
57,729889;16,2238896775502;37,45317728678
57,732184;7,56250886231507;33,6242996985988
57,73823;23,8809625864919;35,3313742197426
57,743792;18,8996220075598;37,45317728678
57,746556;5,29969791721872;37,7676234410855
57,751267;2147483647;33,6242996985988
57,754551;19,4754280800263;33,6242996985988
57,76046;16,7996640067199;36,4472483356988
57,762745;48,0991582647304;41,1615973658781
57,766017;11,8366541724206;36,088660887305
57,768792;10,1605364763259;33,6242996985988
57,771087;19,3190050712388;38,6567660502478
57,774699;45,5235204855842;45,0043496251546
57,77713;22,2807372898521;37,45317728678
57,77944;36,9627204562256;38,3688964874946
57,782626;17,307026652821;37,7676234410855
57,785457;20,6526228831062;35,717031071229
57,787762;27,1985494106981;40,4724355752431
57,791028;19,9362041467305;36,7936779079507
57,793797;13,869625520111;37,1287470635886
57,796363;13,349352556401;36,088660887305
57,799729;37,4251497005988;43,5303070572043
57,802142;12,881064834693;33,6242996985988
57,80445;14,2805213688529;42,2160054697925
57,810463;19,5585359038838;39,4746979622293
57,812776;11,3964644456813;33,1489259082862
57,81879;14,4687887556842;37,1287470635886
57,82118;11,3507377979569;34,5134423077612
57,824361;15,0311359244149;39,4746979622293
57,827135;21,5982721382289;38,6567660502478
57,829896;18,5185185185185;38,0726817273059
57,832688;13,8367266258154;38,9367477749468
57,835459;14,2915475704369;34,5134423077612
57,837868;8,22078684674105;34,5134423077612
57,841027;19,2843368330834;36,7936779079507
57,8438;10,7781849536538;37,7676234410855
57,846562;14,367816091954;38,3688964874946
57,849356;17,6817288801572;37,45317728678
57,852126;10,4123281965848;34,9305897656537
57,854478;16,3030187756433;37,1287470635886
57,860469;17,2972972972973;36,4472483356988
57,862751;20,6307102858827;37,1287470635886
57,866025;21,1091920936481;37,45317728678
57,868794;14,5620969419596;34,0785386443726
57,871081;28,7120590648072;35,717031071229
57,874362;12,972972972973;38,9367477749468
57,876849;13,4084204880665;33,1489259082862
57,879453;22,5128644939966;37,45317728678
57,882691;21,9429483343307;38,3688964874946
57,885462;14,367816091954;35,717031071229
57,887804;28,4307606962069;38,0726817273059
57,891182;11,6429495472186;45,5969036491134
57,893798;21,3492741246798;39,2092624231778
57,896068;42,6701381355319;39,2092624231778
57,899356;11,8156754627806;36,7936779079507
57,902128;12,5156445556946;35,717031071229
57,904577;11,736783078167;33,1489259082862
57,910361;7,94842356266007;33,1489259082862
57,913586;21,375133594585;42,0136484871591
57,916024;21,7563291139241;35,717031071229
57,918795;18,598884066956;37,1287470635886
57,92133;16,4518782561009;34,9305897656537
57,924365;24,7985120892746;36,7936779079507
57,927136;18,2296941462427;37,45317728678
57,929458;15,087832740597;33,6242996985988
57,932694;15,7822055632275;36,7936779079507
57,935462;18,5375901132853;36,088660887305
57,93787;19,6213722023373;33,1489259082862
57,945456;22,4351064545801;33,6242996985988
57,95213;16,359918200409;36,088660887305
57,954428;34,8993288590604;40,2319846297916
57,958151;208,333333333333;38,9367477749468
57,960475;13,080444735121;36,7936779079507
57,962763;9,39540564663879;35,3313742197426
57,967182;2147483647;33,1489259082862
57,969149;37,5657400450789;44,2118057850941
57,971094;21,7479951067011;34,0785386443726
57,974368;25,9571706683971;37,45317728678
57,977139;17,3160173160173;39,2092624231778
57,979401;5,9396792573201;39,4746979622293
57,985819;55,8213716108453;43,5303070572043
57,988243;6,74888029940487;37,7676234410855
57,993731;20,4271123491179;37,1287470635886
57,99656;12,3571207908557;38,3688964874946
58,0026;266,666666666667;39,7334128869696
58,004912;13,3590618969868;37,45317728678
58,007699;18,9354092152325;37,45317728678
58,010471;25,9011439671919;36,4472483356988
58,013034;9,59776633801588;34,0785386443726
58,016028;15,4948673251985;36,7936779079507
58,018799;10,6284044107878;36,088660887305
58,02158;18,6683260734287;35,3313742197426
58,024366;25,8843830888697;38,9367477749468
58,027138;15,1285930408472;36,4472483356988
58,029901;18,7975623806203;37,45317728678
58,035464;8,32466181061394;37,45317728678
58,03824;22,4111994596752;36,4472483356988
58,043803;19,409100711667;35,717031071229
58,046078;22,2241977064628;41,1615973658781
58,052486;32,2841000807102;42,9875940202938
58,054413;36,8701351904957;40,2319846297916
58,057698;20,9511837418814;38,6567660502478
58,060469;16,9851380042463;38,3688964874946
58,062745;18,0881385661039;36,7936779079507
58,0664;52,710843373494;44,2118057850941
58,068905;13,4480903711673;34,0785386443726
58,071224;10,4178724389397;35,717031071229
58,074362;10,6951871657754;38,6567660502478
58,076914;13,0756937381956;33,1489259082862
58,079403;27,4766077528591;41,1615973658781
58,082688;26,4800453943635;36,088660887305
58,085464;12,4558854058543;33,1489259082862
58,088239;8,20176337912651;36,4472483356988
58,090545;21,3352297982043;36,088660887305
58,093804;16,7890870933893;35,3313742197426
58,096231;7,64876854826373;33,1489259082862
58,099355;19,0811683546162;35,3313742197426
58,102125;14,4419228388694;34,5134423077612
58,104904;15,647733823812;36,088660887305
58,110465;16,8918918918919;36,7936779079507
58,112955;16,3316582914573;33,1489259082862
58,115553;11,222199551112;33,6242996985988
58,118791;16,5425971877585;35,717031071229
58,121554;15,7247919489065;37,45317728678
58,127488;18,1653042688465;34,9305897656537
58,129409;18,6074429771909;34,0785386443726
58,133064;43,9882697947214;43,5303070572043
58,13546;14,504765851637;36,7936779079507
58,137743;22,8652527004652;39,4746979622293
58,140877;14,6270112140419;36,088660887305
58,143798;18,9433803409808;37,7676234410855
58,146074;32,6056138361214;40,2319846297916
58,149352;19,0062449090415;39,9857391314819
58,152255;14,1242937853107;33,6242996985988
58,154416;18,1887803944093;38,9367477749468
58,160466;14,7399452516319;38,0726817273059
58,162779;34,1402855369336;36,4472483356988
58,166023;18,9717321191425;39,7334128869696
58,168791;14,2566191446029;36,7936779079507
58,171104;28,4925261912068;40,9370016504374
58,177129;23,449157962055;36,088660887305
58,179894;20,0109150445698;36,7936779079507
58,185455;12,3583934088568;36,7936779079507
58,188235;13,7711540227071;36,4472483356988
58,193927;28,4252416145537;38,6567660502478
58,196559;12,2950819672131;37,45317728678
58,199348;13,7362637362637;36,7936779079507
58,202124;14,480761274307;34,0785386443726
58,204898;8,21692686935086;37,1287470635886
58,207624;16,9109357384442;36,7936779079507
58,210458;24,6204349610176;36,4472483356988
58,213224;23,8778902826054;38,9367477749468
58,218789;16,4914450628736;35,3313742197426
58,221123;23,0467849734962;33,6242996985988
58,224699;23,2138251225174;43,8767366294562
58,227125;18,848167539267;37,1287470635886
58,22941;24,4303999150247;41,1615973658781
58,233184;113,636363636364;39,7334128869696
58,235563;18,5873605947955;34,0785386443726
58,237742;13,6480411046885;36,4472483356988
58,24102;14,9349263921485;36,4472483356988
58,243349;10,8813928182807;33,6242996985988
58,246071;25,937609533824;38,3688964874946
58,249347;15,4261473197069;38,9367477749468
58,252116;16,8350168350168;38,6567660502478
58,254482;35,5119002644503;38,9367477749468
58,257686;12,7226463104326;36,7936779079507
58,260456;14,8242270224481;38,6567660502478
58,263219;27,5662903649252;38,6567660502478
58,266724;123,456790123457;35,717031071229
58,268787;12,1777958189568;33,6242996985988
58,271146;14,9199979420692;34,9305897656537
58,275857;3333,33333333333;33,6242996985988
58,279888;16,5982617093192;38,3688964874946
58,285449;18,378599142332;37,7676234410855
58,288227;12,1654501216545;37,7676234410855
58,290613;6,60938532716457;36,088660887305
58,294255;6,67705319385711;36,4472483356988
58,296553;18,2778229082047;37,45317728678
58,299304;16,1521895190237;34,0785386443726
58,302114;10,1874490627547;36,088660887305
58,304522;18,6460482808343;33,1489259082862
58,310459;21,2765957446809;39,2092624231778
58,31322;29,7735406453941;37,45317728678
58,318783;14,9741355839913;35,717031071229
58,321328;28,3768444948922;38,6567660502478
58,324363;21,8962119553317;34,0785386443726
58,327122;16,9491525423729;38,0726817273059
58,329398;28,6415711947627;36,088660887305
58,332677;11,4242193450114;38,0726817273059
58,335447;12,2699386503067;38,0726817273059
58,337737;16,5494414563508;39,2092624231778
58,341014;29,5795478554828;38,0726817273059
58,343787;16,9491525423729;37,7676234410855
58,346329;12,0481927710843;36,088660887305
58,352115;22,3078483066315;34,0785386443726
58,354605;28,4547119312579;34,0785386443726
58,360453;21,1774671749259;38,6567660502478
58,363218;24,1947678814456;38,9367477749468
58,368778;14,2305346615166;34,0785386443726
58,371562;17,0388851700846;38,9367477749468
58,377121;25,439898240407;38,9367477749468
58,379886;16,9061707523246;37,7676234410855
58,385445;16,260162601626;34,9305897656537
58,388228;14,152850788516;37,45317728678
58,39068;15,5558214670336;34,5134423077612
58,39379;21,1774671749259;38,3688964874946
58,396553;17,81293400157;38,6567660502478
58,402117;12,1777958189568;34,9305897656537
58,404663;15,9653324210286;33,1489259082862
58,410208;13,9470013947001;33,6242996985988
58,412741;35,9261880137173;41,381362689505
58,416392;59,445178335535;41,5965010292666
58,418781;14,259523324506;33,6242996985988
58,421114;23,3294450924846;37,45317728678
58,424297;22,9095074455899;35,717031071229
58,427123;23,4942332336608;39,7334128869696
58,42943;33,8392124692371;36,088660887305
58,432676;17,3611111111111;37,1287470635886
58,435449;17,8620159269642;37,7676234410855
58,441361;23,4741784037559;44,2118057850941
58,443786;14,7960262101036;37,7676234410855
58,446086;19,7356916235729;34,5134423077612
58,452113;16,1943319838057;34,0785386443726
58,454894;19,9014114693365;36,088660887305
58,460081;11,8441312329741;33,1489259082862
58,463219;15,4195011337868;37,1287470635886
58,468774;5,32643433267387;36,7936779079507
58,471923;23,7717908082409;44,8506821625909
58,47435;16,7399037455535;36,4472483356988
58,47712;31,2174817898023;39,2092624231778
58,479885;28,2314982859447;39,9857391314819
58,482678;15,6801254410035;36,088660887305
58,485446;12,0288692862871;34,0785386443726
58,488002;23,1656342851387;33,6242996985988
58,493788;14,8746281342966;35,3313742197426
58,496552;22,7155707665748;36,4472483356988
58,502475;31,8725099601594;43,1717196088105
58,504629;8,23138713065198;33,1489259082862
58,510457;25,6959314775161;38,0726817273059
58,512727;31,8690783807063;44,8506821625909
58,516887;5000;33,1489259082862
58,518785;19,2402996822435;36,088660887305
58,524352;34,2245989304813;38,3688964874946
58,52712;19,2348792477025;37,7676234410855
58,529392;25,3740484731823;37,7676234410855
58,532682;11,8483412322275;38,0726817273059
58,53545;12,3949869164027;36,088660887305
58,538012;21,6182828906733;36,088660887305
58,541159;21,5252152521525;37,1287470635886
58,543789;15,6468747426501;37,1287470635886
58,546915;23,9098974391241;43,7049898355386
58,552116;25,600630169358;35,717031071229
58,554723;15,1768098345728;36,088660887305
58,557283;10,2564102564103;34,5134423077612
58,560403;21,2314225053079;37,7676234410855
58,563221;25,0673854447439;36,4472483356988
58,568785;16,750418760469;34,0785386443726
58,571562;12,1777958189568;34,0785386443726
58,573903;10,9401210706732;34,9305897656537
58,577123;15,2074733869216;38,3688964874946
58,579798;13,9933531572503;37,7676234410855
58,58217;9,79623824451411;35,717031071229
58,585449;18,2592818015825;37,1287470635886
58,5879;21,2640283520378;37,1287470635886
58,591472;512,820512820513;39,9857391314819
58,593594;18,2398540811674;34,9305897656537
58,596053;19,9448583328445;41,8072032093355
58,599718;45,3857791225416;43,7049898355386
58,602112;18,6528497409326;34,0785386443726
58,604413;19,5999308237736;38,9367477749468
58,60802;22,0264317180617;44,6946685414376
58,610459;21,8102508178844;38,0726817273059
58,612718;14,9339761056382;38,0726817273059
58,618784;12,5549278091651;34,0785386443726
58,621079;16,0682624113475;38,6567660502478
58,624686;31,496062992126;42,6090806110361
58,627125;15,2439024390244;39,9857391314819
58,629461;15,461177948495;37,1287470635886
58,634066;5000;33,6242996985988
58,635915;210,526315789474;37,7676234410855
58,637941;23,7596877298184;33,6242996985988
58,643791;13,0349771887899;37,1287470635886
58,646554;16,1821173889194;36,7936779079507
58,652469;47,808764940239;43,7049898355386
58,654898;13,357822674904;33,6242996985988
58,657417;9,19878576027964;35,3313742197426
58,660454;25,1046025104603;38,3688964874946
58,663221;17,5958976421497;37,7676234410855
58,669136;52,710843373494;42,0136484871591
58,671561;12,5496758000418;33,6242996985988
